doc#27,"contradiction? 459.480 460.135 ... (TSK) (H) A=nd, 460.135 460.580 [he said], 460.135 460.575 JILL: [M=]. 460.575 462.035 JEFF: he d- he justified it as, 462.035 463.190 (H) well see the-, 463.190 464.480 .. th- those little en-, 464.480 465.190 .. the little, 465.415 465.895 ... um, 465.895 466.615 .. embryos? 466.840 468.310 ... (TSK) They don''t have a .. decis- -- 468.310 469.550 .. They can''t",make,"a <coll>decision</coll> . 470.110 470.390 ... You know, 470.390 471.100 and they''re gonna die. 471.100 472.110 JILL: This is what he was saying. 472.110 472.365 JEFF: Yeah, 472.365 472.960 and he said that, 472.960 473.205 you know, 473.205 475.545 people who .. (H) commit crimes, 475.545 476.540 (H) you know, 476.540 478.515 that .. calls for the death penalty, 478.515 479.950 .. they brought it upon themselves. 480.200 480.470 JILL: ... Oh wait, 480.530 480.710 .. Jeff, 480.730 481.750 can"
doc#27,") So (Hx), 1016.495 1016.830 you know? 1016.830 1017.140 So, 1017.140 1018.790 it''s kind of like a leap of faith, 1018.790 1020.755 you know that % .. we have always .. thought that? 1020.755 1021.700 JILL: ... M[=]. 1020.755 1021.565 JEFF: [You know? 1021.565 1021.930 I mean] like, 1021.930 1023.890 (H) like the scientist who who does <X it X>, 1023.890 1024.905 can''t really prove it. 1024.905 1025.365 Like they, 1025.365 1026.475 .. they",make,"this <coll>leap</coll> . 1026.475 1027.045 .. of faith, 1027.050 1027.725 (H) you know, 1027.725 1028.890 they just assume. 1028.890 1029.510 ... Right? 1029.510 1031.145 that there w- there were planets. 1031.140 1031.910 JILL: .. M[hm]. 1031.320 1032.495 JEFF: [(H)] around other suns. 1032.495 1033.175 [2.. </s><s> Right2]? 1032.495 1033.710 JILL: [2(H)2] Right. 1033.710 1035.390 Just .. by the sheer numbers? 1035.390 1035.835 They thought, 1035.835 1037.695 (H"
doc#27,"this P>. 1111.435 1112.930 @ (Hx)[=] 1112.215 1112.930 JILL: [(H) That], 1112.930 1113.470 .. and now, 1113.470 1114.050 here it is. 1114.050 1115.540 Here is the factual proof, 1115.540 1117.845 .. (H) and so .. [I] can be satisfied. 1116.705 1116.935 JEFF: [That] -- 1117.850 1118.450 (H) Yeah% -- 1118.450 1118.855 Well, 1118.855 1119.750 just to show you that, 1119.750 1120.225 you know like, 1120.225 1122.165 you ca=n",make,"an <coll>assumption</coll> . 1122.165 1122.890 .. And, 1122.890 1125.325 (H) .. you can assume something that feels, 1125.325 1125.855 .. you know, 1125.855 1127.400 1125.855 1127.400 .. really .. orrect, 1127.400 1128.890 and and it turns out to be that way. 1128.890 1129.960 JILL: ... (H) Sure, 1129.960 1131.020 some of the time? 1131.020 1131.810 .. @@@ 1131.810 1132.960 JEFF: (GASP) .. Uh yeah. 1132.960 1134.420 JILL: .. (H) <@ I feel like @>, 1134.420 1136.170 .. well"
doc#28,"[Well, 493.920 495.120 .. write that in] there, 495.120 496.830 anyway in the .. in the quote. 496.830 499.030 SETH: ... (TSK) And now that''s the .. the dining room you wanna add? 499.030 499.380 LARRY: Yeah. 499.380 499.610 If you -- 499.610 501.740 if you go over and have a look at the dining room, 501.740 503.530 SETH: You got a lotta glass in that room it looks like. 503.300 503.780 LARRY: yeah, 503.780 508.280 .. and % we''re gonna be",making,"<coll>changes</coll> to the ... to the house too, 508.280 510.030 so we''re .. keeping that in mind. 510.030 510.820 But if you notice, 510.820 512.320 there are no registers in here. 512.680 513.500 ... So, 513.910 515.100 SETH: .. (H) Is this accessible? 515.470 516.030 LARRY: ... oh yeah]. 515.470 516.030 SETH: [I wonder] -- 516.030 516.570 I wonder if, 516.570 517.700 .. [was this] added on you think, 516.570 516.860 LARRY: [(SNIFF)] 517.700 518.150"
doc#28,"it''s gonna eventually be part of the kitchen. 1407.800 1409.660 ... And we''re moving the utility room. 1412.140 1413.000 ... So=, 1415.160 1416.240 ... and this=. 1416.240 1416.820 @T- -- 1416.820 1417.560 ... This is a joke. 1417.560 1418.660 .. N_look at this. 1419.840 1420.600 SETH: ... (SNIFF) 1420.680 1421.350 LARRY: ... (Hx) 1421.350 1422.370 SETH: .. [(TSK)_Well] some of these, 1421.350 1421.850 LARRY: [X] 1422.050 1424.050 Maybe maybe this doesn''t",make,"any <coll>sense</coll> , 1424.050 1424.250 [to] -- 1424.050 1426.920 SETH: [well] some of these things you may wanna wait until you do the remodel. 1427.040 1427.460 ... [2<X Like X>2] -- 1427.040 1429.190 LARRY: [2I''m th-2] I''m I''m wa- I''m beginning to won[3der if3] -- 1428.920 1429.960 SETH: [3Because what I3] would prob- -- 1429.960 1431.130 .. What you can do, 1431.740 1432.240 ... [uh=], 1431.740 1432.240 LARRY"
doc#29,"they put the slave masters over them. 404.875 406.010 to oppress them and f- -- 406.010 407.575 .. with forced .. labor. 407.575 409.890 (H) And they built ... Python, 410.385 411.420 ... and Ramses. 411.710 412.795 ... As store cities. 412.835 413.845 ... For Pharaoh. 415.000 416.635 ... But the more they were oppressed, 416.635 418.355 the more they multiplied and spread. 418.355 420.805 .. So the Egyptians came to dread the Israelites. 420.805 422.160 And worked them ruthlessly. 422.160 424.100 ... (H) They",made,"their <coll>lives</coll> bitter, 424.100 425.880 with hard labor in brick and mortar. 425.880 428.225 (H) And with a=ll kinds of work in the fields. 428.500 430.520 (H) .. In all their hard labor, 430.520 431.730 the Egyptians used them, 431.860 432.770 .. ruthlessly READ>. 435.230 435.955 ... The king, 435.955 437.030 or the Pharaoh, 438.000 439.190 ... was a little upset. 439.190 439.850 Because, 440.065 441.100 ... the Israelites, 441.100 442.260 who were their slaves. 442.400 443.770 .. who were their"
doc#29,"was three months old, 674.590 674.999 .. she j- -- 674.999 677.680 she .. was assuming that she was gonna get caught pretty soon, 677.680 679.950 (H) .. and so she devised a plan. 679.950 682.050 .. And it doesn''t say here that she devised a plan, 682.050 683.000 (H) .. but, 683.000 683.765 believe me, 684.570 686.285 ... This mother knew what she was doing. 686.930 688.875 ... She b- .. she m- .. got a basket. 688.875 690.625 ... She .. perhaps",made,"the <coll>basket</coll> . 690.625 691.410 ... Probably did. 691.410 692.660 (H) and then she put, 693.005 694.585 ... what they call pitch, 694.585 695.305 or tar, 695.305 696.235 .. (H) uh, 696.235 696.740 on it, 696.740 698.410 so that it .. would float. 698.410 700.305 ... So that water wouldn''t come up through it. 700.305 702.285 (H) And she put .. a blanket, 702.285 703.065 .. put the baby in it, 703.065 704.100 ... wrapped the baby in it-, 704.100 705.290"
doc#30,"Missus ~Jackson, 1274.796 1276.926 than he ever learned from Missus ~Meyer. 1276.926 1277.742 ROSEMARY: .. (TSK) Oh well. 1277.742 1278.347 Probably. 1278.347 1279.289 BETH: Becau=se, 1279.289 1281.147 (H) he tried harder for her. 1281.147 1281.669 ROSEMARY: Mhm? 1281.669 1282.231 BETH: You know? 1282.231 1283.408 .. And he .. [really -- 1283.028 1283.690 ROSEMARY: [Here''s our lunch, 1283.690 1284.140 finally], 1283.408 1284.402 BETH: (H) And] he, 1284.402 1286.292 he",made,"a complete <coll>sw</coll> - -- 1286.292 1287.104 .. not complete, 1287.104 1287.547 but he''d im- -- 1287.547 1288.870 ... Made a big improvement. 1288.870 1289.560 ROSEMARY: [Mhm], 1288.870 1289.560 SHERRY: [Mm=]. 1288.870 1290.768 JAMIE: [The Caesar] salad [2with the ke2]ba=bs, 1289.900 1290.249 SHERRY: [2Hm2]. 1290.768 1291.622 BETH: .. %That was mine. 1291.622 1292.600 JAMIE: ... Okay, 1292.600 1294.292 he made the kebabs a little bit bigger than I --"
doc#30,"Oh well. 1277.742 1278.347 Probably. 1278.347 1279.289 BETH: Becau=se, 1279.289 1281.147 (H) he tried harder for her. 1281.147 1281.669 ROSEMARY: Mhm? 1281.669 1282.231 BETH: You know? 1282.231 1283.408 .. And he .. [really -- 1283.028 1283.690 ROSEMARY: [Here''s our lunch, 1283.690 1284.140 finally], 1283.408 1284.402 BETH: (H) And] he, 1284.402 1286.292 he made a complete sw- -- 1286.292 1287.104 .. not complete, 1287.104 1287.547 but he''d im- -- 1287.547 1288.870 ...",Made,"a big <coll>improvement</coll> . 1288.870 1289.560 ROSEMARY: [Mhm], 1288.870 1289.560 SHERRY: [Mm=]. 1288.870 1290.768 JAMIE: [The Caesar] salad [2with the ke2]ba=bs, 1289.900 1290.249 SHERRY: [2Hm2]. 1290.768 1291.622 BETH: .. %That was mine. 1291.622 1292.600 JAMIE: ... Okay, 1292.600 1294.292 he made the kebabs a little bit bigger than I -- 1294.292 1295.098 ... regular, 1295.098 1296.254 and I made the salad a little bigger, 1296.254 1297.478 so we put em on"
doc#30,"H) And] he, 1284.402 1286.292 he made a complete sw- -- 1286.292 1287.104 .. not complete, 1287.104 1287.547 but he''d im- -- 1287.547 1288.870 ... Made a big improvement. 1288.870 1289.560 ROSEMARY: [Mhm], 1288.870 1289.560 SHERRY: [Mm=]. 1288.870 1290.768 JAMIE: [The Caesar] salad [2with the ke2]ba=bs, 1289.900 1290.249 SHERRY: [2Hm2]. 1290.768 1291.622 BETH: .. %That was mine. 1291.622 1292.600 JAMIE: ... Okay, 1292.600 1294.292 he",made,"the <coll>kebabs</coll> a little bit bigger than I -- 1294.292 1295.098 ... regular, 1295.098 1296.254 and I made the salad a little bigger, 1296.254 1297.478 so we put em on [separate plates]. 1296.707 1297.685 BETH: [Oh @wow][2=2]. 1297.487 1298.705 SHERRY: [2@(Hx)2]@@@@ (H) 1298.705 1300.549 BETH: <X And X> I''m gonna get full then, 1300.549 1300.763 hunh. 1300.763 1301.391 SHERRY: What [a deal]. 1300.875 1301.823 ROSEMARY"
doc#30,"complete, 1287.104 1287.547 but he''d im- -- 1287.547 1288.870 ... Made a big improvement. 1288.870 1289.560 ROSEMARY: [Mhm], 1288.870 1289.560 SHERRY: [Mm=]. 1288.870 1290.768 JAMIE: [The Caesar] salad [2with the ke2]ba=bs, 1289.900 1290.249 SHERRY: [2Hm2]. 1290.768 1291.622 BETH: .. %That was mine. 1291.622 1292.600 JAMIE: ... Okay, 1292.600 1294.292 he made the kebabs a little bit bigger than I -- 1294.292 1295.098 ... regular, 1295.098 1296.254 and I",made,"the <coll>salad</coll> a little bigger, 1296.254 1297.478 so we put em on [separate plates]. 1296.707 1297.685 BETH: [Oh @wow][2=2]. 1297.487 1298.705 SHERRY: [2@(Hx)2]@@@@ (H) 1298.705 1300.549 BETH: <X And X> I''m gonna get full then, 1300.549 1300.763 hunh. 1300.763 1301.391 SHERRY: What [a deal]. 1300.875 1301.823 ROSEMARY: [I had the c]roissant. 1301.823 1302.310 .. Mm. 1302.310 1304.152 ... Thank you"
doc#31,"215.726 217.260 I stayed in the merchant navy, 217.260 217.709 u=m, 217.709 221.096 .. (H) my first trip was around the world out to the Middle East, 221.096 221.454 uh=, 221.454 221.792 TOM_1: (H) 221.792 222.544 TOM_2: I came back, 222.544 223.913 I went to school for a few months, 223.913 225.180 I was involved in uh, 225.180 227.730 (H) I was second mate in a ship at the uh, 227.730 228.651 in Normandy, 228.651 232.085 (H) We",made,"twelve <coll>trips</coll> from Southampton to uh the beaches, 232.085 233.258 until we were in a collision, 233.258 234.890 (H) and then they sent us home, 234.890 235.562 patched us up, 235.562 236.155 sent us home, 236.155 238.280 ... (H) and then I came back into Italy, 238.280 240.473 and we went into the invasion of south France, 240.473 242.492 (H) and we went across the uh, 242.492 244.111 (H) the Atlantic and [Pacific, 243.600 244.260 TOM_3: [Mhm]. 244.111"
doc#31,"] problem, 261.223 261.988 TOM_3: [@@@@@@] 262.322 263.106 TOM_2: (H) [2um2], 262.652 263.106 TOM_3: [2(SNIFF)2] 263.106 264.834 TOM_2: (H)= I was more interested in, 264.834 266.266 in .. reliving my youth, 266.266 267.324 or living my youth, 267.324 267.512 and, 267.512 268.380 TOM_1: [For the first time. 267.512 268.380 TOM_2: [(H) anyway], 268.380 268.651 TOM_1: Right? 268.651 270.472 TOM_2: .. make [2a",make,"a long story <coll>short2</coll> ], 268.972 270.472 TOM_3: [2<X Sort of get a holding of it X>2]. 270.472 270.695 TOM_2: (H) 270.695 270.813 TOM_3: M- -- 270.813 271.114 TOM_1: [(H)] 270.813 272.232 TOM_2: [when they] posted the grades, 272.232 273.787 (H) .. in forty-nine, 273.787 275.196 ... (TSK) I, 275.196 276.296 I immediately went to New York, 276.296 278.389 and shipped out as second mate on the African [Pilgrim"
doc#31,"Mhm]? 440.425 441.947 TOM_2: my m- .. grandma was there, 441.947 442.658 my mother was there, 442.658 443.529 we sat around the dinner table, 443.529 445.428 (H) and n=- dinner was served, 445.428 447.091 and finally my mother said, 447.091 448.123 (H) <Q well tell me. 448.123 450.945 What did you do in a typical day in Paris Q>. 450.945 451.390 TOM_1: .. (TSK) 451.390 452.702 TOM_3: ... M=hm=. 452.702 454.577 TOM_2:",Made,"the most <coll>br</coll> [illiant move of] my life. 453.445 454.114 TOM_3: [(H) %] 454.577 455.086 TOM_2: [2I said2], 454.577 455.461 TOM_3: [2And you= s2]=aid. 455.461 455.965 @[3@3] 455.809 457.146 TOM_2: [3P3]lease pass the butter. 457.146 459.807 TOM_3: @@@@@[4@@@@4][5@5] [6(H) (H) @ (H) 457.756 458.656 TOM_1: [4@=@@4"
doc#31,me ask you] a ve=ry important question. 632.018 632.290 TOM_2: you know]? 633.878 635.323 TOM_3: And [2this2] is one that''s [3crucial3]. 633.955 634.205 TOM_1: [2(TSK)2] 634.794 635.323 TOM_2: [3<YWN Yeah YWN>3]. 635.323 639.399 TOM_3: ...Why did you put the extension on your fireplace. 639.399 641.735 TOM_1: ... (H) <@ Oh yeah= @>. 641.735 643.515 [(H) To keep the,make,"the <coll>fireplace</coll> ] work. 641.735 643.236 TOM_2: [Extension in the fireplace]. 643.515 644.801 TOM_3: @@[2@ @2][3@@@@3] 643.764 644.801 TOM_1: [2@@2][3@@3] 644.265 644.801 TOM_2: [3No I didn''t- d-3] -- 644.801 646.391 I didn''t put an exten[4sion on the fireplace4]? 645.623 645.917 TOM_1: [4He is- -- 645.917 646.774 He is4] [5a uh5], 646.197 646.774 TOM_3: [5No you"
doc#31,"TOM_2: ... the aesthetics to have this gara=ge, 899.018 900.065 and I said well gee whiz, 900.065 900.500 that''s fine. 900.500 902.250 (H) So that''s why he threw up the fence. 902.250 903.075 And I said hey look, 903.075 904.766 (H) we''re a=ll within the code. 904.766 907.245 (H) I first wanted to build the garage, 907.245 908.705 (H) ... sort of, 908.705 910.733 with five feet from the property line, 910.733 912.021 and he",made,"a big <coll>fuss</coll> about it, 912.021 913.113 so I looked it up and said, 913.113 915.178 (H) well we''ll make it uh .. fifteen, 915.178 915.834 what ever they want, 915.834 917.600 (H) We [moved] a few [2<X fractions X> and2], 916.410 916.664 TOM_1: [(TSK)] 917.019 917.823 [2It works2] fine, 917.823 918.295 don''t you think, 918.347 918.989 the way it [is]? 918.581 919.066 TOM_2: [Hey look]="
doc#31,"[2She''s2] -- 1039.585 1039.987 TOM_3: [2Yeah2]. 1039.987 1040.337 TOM_1: <X A long X>, 1040.337 1040.587 you know, 1040.587 1040.900 listen. 1040.900 1042.361 She doesn''t [have any] friends .. down there. 1041.146 1041.463 TOM_3: [Yeah], 1042.361 1043.366 TOM_1: .. [2So she comes up here2]. 1042.361 1044.272 TOM_2: [2.. </s><s> H- h- .. h-2] [3how old is ~Pat3]. 1042.361 1043.792 TOM_3: [2.. </s><s> Yeah it",makes,"a <coll>dif2</coll> ][3ference. 1043.792 1044.272 Oh3]. 1044.272 1045.710 TOM_1: ... Uh= eigh[4teen4]. 1045.313 1046.000 TOM_2: [4Eigh4]teen? 1046.000 1046.369 TOM_1: Yeah. 1046.369 1046.881 TOM_2: ... You know, 1046.881 1048.669 she''s a [very] level-headed [2eighteen2]. 1047.343 1047.595 TOM_1: [So], 1048.114 1048.372 [2oh=, 1048.372 1049.328 she''s2] a wonderful [3girl. 1049.059 1049.328 TOM_2: [3Yeah. 1049.328 1049.701 Uh3], 1049.328 1050.328 TOM_1:"
doc#32,"[2What was this about2]. 346.120 347.236 LISBETH: .. what your respon2]s- -- 347.236 349.186 ... Her statement about, 349.186 350.097 we''ll [walk back and] -- 349.441 350.449 JENN: [Well I came] [2over here2], 349.888 350.449 LAURA: [2@@@2] 350.449 350.641 JENN: and she- -- 350.641 351.093 <@ I said, 351.209 352.517 [I looked at her] [2chocolate2], 351.209 351.554 LISBETH: [<X I admit, 351.554 352.522 I was",making,"<coll>X</coll> >] [2XXX2]. 351.977 353.917 LEANNE: [2(H) We have2] [3to go back to where they were. 352.642 354.142 JENN: [3(H) I looked at her chocolate @>3], 353.917 354.642 LEANNE: You3] can''t just -- 354.642 355.741 LAURA: [4<X Back to the setting X>4]. 354.642 355.980 LISBETH: [4<X I bought that cho4][5colate X>5], 355.741 356.431 JENN: [5"
doc#33,"328.145 .. I wanna do things orderly. 328.145 330.104 ... (Hx) @@@@ 330.104 330.870 SCOTT: (Hx) 330.870 331.602 KAREN: .. Sorry. 331.602 413.566 SCOTT: ... (THROAT) 413.566 447.610 KAREN: ... ~Scott? 447.610 448.109 SCOTT: Mhm? 448.109 449.838 KAREN: .. I used the rest of the orange juice, 449.838 451.731 but I put .. the container back, 451.731 453.693 ... in the fridge. 453.693 455.214 ... So that we don''t have to wash it, 455.214 456.587 you can just",make,"more orange juice <coll>tomorrow</coll> . 456.587 457.132 SCOTT: .. Okay. 457.132 459.976 ... So far, 459.976 462.031 the cheapest place I found in here is=, 462.031 463.052 in Portland Oregon. 463.052 464.728 KAREN: ... How much is it. 464.728 466.705 SCOTT: ... <X It''s like six X> dollars a month. 466.705 468.215 KAREN: ... (TSK) That''s okay. 468.215 471.367 ... (COUGH) (COUGH) 471.367 472.542 SCOTT: ... Mm. 472.542 473.169 KAREN: See the thing is,"
doc#33,SCOTT: .. Mhm. 844.500 847.430 KAREN: ... One is for <VOX feasts and celebrations VOX>. 847.430 848.206 And one is for something -- 848.206 848.771 They''re like that. 848.771 849.903 They have neat .. titles. 849.903 854.076 SCOTT: ... You just need to get yourself a= clip art book and a scanner. 854.076 855.361 KAREN: ... And a scanner? 855.361 856.345 What would I do with a scanner. 856.345 861.208 SCOTT: .. And then you''d like load em .. into your computer and,make,"your <coll>things</coll> with them. 861.208 862.456 KAREN: <VOX Aw= yeah= VOX>, 862.456 863.756 then I wouldn''t need a Xerox machine, 863.756 865.045 and tape and glue and stuff. 865.045 865.888 SCOTT: ... Yeah. 865.888 866.815 .. See then you could. 866.815 867.243 KAREN: (COUGH) 867.243 868.143 SCOTT: You could scan them, 868.143 869.176 and then you could, 869.176 871.271 make ... them different colo=rs, 871.271 872.150 and sizes, 872.150 873.863 and .. things like that. 873.863"
doc#35,"333.922 MARIE: ... (H) And he''d just do, 333.922 334.774 % he was doing %it, 334.774 336.110 .. when he''d get really excited, 336.110 337.523 so that''s why they were staying away from him. 337.523 338.782 .. (H) .. And uh, 338.782 341.279 we had to hold him down for them to give him a shot in his thigh=, 341.279 342.074 LISA: .. A shot=, 342.074 342.729 why''d they give him a shot. 342.729 344.765 MARIE: ... To",make,"the <coll>swelling</coll> go down in his throat. 344.765 346.876 KEVIN: ... Oh=, 346.876 347.770 did he get it in his bottom? 347.770 349.411 MARIE: ... N=o, 349.411 350.184 right here in his thigh. 350.184 351.509 KEVIN: ... How is he about shots. 351.509 353.793 MARIE: ... He cries. 353.793 354.829 LISA: Probably [not good anymore. 354.052 355.598 KEVIN: [@= @@@@@@] 354.829 355.776 LISA: @=@@ @@] @ 355.776 357.382 MARIE: I remember the first time"
doc#35,", 413.304 414.885 .. j=uice and stuff out of bottles, 414.885 416.274 ... because the= u=m, 416.274 417.732 KEVIN: .. The sugar just stays right there. 417.732 418.192 MARIE: Mhm. 418.192 419.657 LISA: ... Explain it ~Marie. 419.657 420.554 MARIE: ... (TSK) Your brother did, 420.554 421.134 .. so there you go. 421.134 421.981 KEVIN: [@@][2@@@2] 421.134 421.504 MARIE: [@@] 421.504 422.823 LISA: [2That doesn''t2]",make,"<coll>sense</coll> to me. 422.823 423.357 Why sh= -- 423.357 425.672 MARIE: ... (H) Because when they just leave it in their mouth, 425.672 426.379 [the juice just] -- 425.672 427.829 LISA: [(H) Oh= cause] they don''t swallow it right away you mean? 427.829 428.720 (H) [2They just <X gur- X>2] -- 428.180 428.447 MARIE: [2Yeah, 428.447 429.422 and in a2] cup they, 429.422 430.590 ... [3you know they3],"
doc#36,"Oh]. 586.717 587.804 You mean for the, 587.804 588.462 for the meat? 588.462 589.061 DOLORES: .. Unhunh. 589.061 591.537 JULIA: ... Get some more. 591.537 592.744 @ @ [It] (Hx) -- 592.178 592.585 DOLORES: [Wi-] -- 592.744 594.466 <L2 M''ijites que L2> a spoon[2fu=l2]? 594.221 594.653 JULIA: [2Oh2]=, 594.653 595.859 I thought you were gonna [3s=-3] -- 595.534 597.322 DOLORES: [3I''m wa-3]",making,"the <coll>gravy</coll> and the mea[4=t4]. 597.252 598.088 JULIA: [4I4] .. think -- 598.133 599.991 I thought you were s- [5gonna spread5], 599.254 600.885 DOLORES: [5How much do you5] want me to put in it, 600.881 601.589 this [6much6]? 601.206 602.402 JULIA: [6More6] more more. 602.402 603.227 DOLORES: ... How much. 603.227 603.740 .. That, 603.740 604.216 JULIA: That''s enough. 604.216 604.772 DOLORES: .. And and -- 604.772 605.933 Do"
doc#36,"602.402 603.227 DOLORES: ... How much. 603.227 603.740 .. That, 603.740 604.216 JULIA: That''s enough. 604.216 604.772 DOLORES: .. And and -- 604.772 605.933 Do I dissolve this? 605.933 606.532 JULIA: Yes. 606.532 608.578 ... @ @ 608.578 610.846 DOLORES: ... With hot water or cold water. 610.846 612.742 JULIA: ... Doesn''t matter. 612.742 614.298 ... The one you, 614.298 616.198 .. you think it ... spread better. 616.198 627.030 ... You know, 627.030 628.946 <L2 qué L2> Tina always",makes,"some <coll>tamales</coll> ? 628.946 632.545 ... And when Wi=lly was ... a little boy, 632.545 634.800 ... he saw that, 634.800 637.079 ... she had a lot of .. tamales already. 637.079 638.635 ... Uh, 638.635 639.755 .. in the .. shop, 639.755 641.531 a=nd .. and in the <X meat X> and everything? 641.531 643.984 ... And he got some and, 643.984 646.454 .. went out ... the house? 646.454 648.927 ... @ @And they were not cook. 648.927 649.242 .. @ 649.242 650.874"
doc#36,) @@ @@ 653.954 655.584 <@ He thought they were cook already @>. 655.584 658.685 <VOX XXXX X aye[=]= VOX>. 657.820 658.215 SHANE: [How''s that]. 658.685 660.804 JULIA: @The .. tamales are not cooked [2XX2]. 660.444 660.854 SHANE: [2How''s that2]. 660.854 662.092 JULIA: ... Yeah. 662.092 662.975 ... That''s good. 662.975 665.230 SHANE: ... XX. 665.230 673.261 JULIA: ... She''s so= quick XX. 673.261 676.431 ... To,make,"some <coll>tamales</coll> . 676.431 677.290 ... Right. 677.290 678.358 ... Right a[way]. 678.253 678.540 DOLORES: [Mom]. 678.565 679.199 .. <L2 Mira L2>, 679.199 681.013 JULIA: ... <L2 Está bueno. 681.013 681.678 ... Está bueno L2>. 681.678 682.681 DOLORES: I''ll just put it in the meat? 682.681 683.566 JULIA: ... Mhm. 683.566 684.979 DOLORES: .. What else do you want me to put on the meat. 684.979 687.947 JULIA: ... % I- I- I"
doc#36,", 831.402 833.123 SHANE: ... So it''ll hold it together. 833.123 833.665 JULIA: Yeah? 833.665 834.200 .. Unhunh? 834.200 834.861 That''s true. 834.861 841.595 SHANE: ... (HUMMING) 841.595 844.252 ... How do you get em so that they unroll. 844.252 844.959 Nice and neat. 844.959 846.239 ... Like that? 846.239 848.422 JULIA: (H) (COUGH) ... (COUGH) 848.422 853.059 ... Barbara- uh= I mean, 853.059 855.473 .. ~Sharon doesn''t know ma- ... how to",make,"<coll>tamales</coll> ? 855.473 856.889 SHANE: ... Nope. 856.889 859.262 DOLORES: ... Go=d, 859.262 860.291 that was really, 860.291 861.888 ... that .. makes the sauce=. 861.888 863.441 ... Look at it. 863.441 864.583 JULIA: ... (SNIFF) 864.583 867.268 ... With the masa? 867.268 867.860 DOLORES: .. <L2 Sí L2>. 867.860 869.297 JULIA: ... You know what your, 869.297 870.132 your grandma, 870.132 870.579 SHANE: That okay? 870.579 871.665 JULIA: ... Unhunh. 871.665 873.546 ... Galvan"
doc#36,"834.861 841.595 SHANE: ... (HUMMING) 841.595 844.252 ... How do you get em so that they unroll. 844.252 844.959 Nice and neat. 844.959 846.239 ... Like that? 846.239 848.422 JULIA: (H) (COUGH) ... (COUGH) 848.422 853.059 ... Barbara- uh= I mean, 853.059 855.473 .. ~Sharon doesn''t know ma- ... how to make tamales? 855.473 856.889 SHANE: ... Nope. 856.889 859.262 DOLORES: ... Go=d, 859.262 860.291 that was really, 860.291 861.888 ... that ..",makes,"the <coll>sauce</coll> =. 861.888 863.441 ... Look at it. 863.441 864.583 JULIA: ... (SNIFF) 864.583 867.268 ... With the masa? 867.268 867.860 DOLORES: .. <L2 Sí L2>. 867.860 869.297 JULIA: ... You know what your, 869.297 870.132 your grandma, 870.132 870.579 SHANE: That okay? 870.579 871.665 JULIA: ... Unhunh. 871.665 873.546 ... Galvan used to do? 873.546 873.975 DOLORES: Yeah. 873.975 876.594 JULIA: ... She roll some masa? 876.594 877.400 DOLORES: ... Yeah? 877.400 879.873 JULIA"
doc#36,". 967.500 969.799 >ENV: [((BLENDER))]= 969.799 975.267 DOLORES: ... Here do the rest of it. 975.267 978.843 JULIA: ... Pretty soon they gonna talk about the women that, 978.843 984.003 ... they have ... b=alls in [their] ... teetees. 982.517 982.935 DOLORES: [Here]. 984.003 984.610 ... Here. 984.610 985.245 SHANE: ... @ 985.245 986.045 KATE: ... Wha=t. 986.045 986.620 JULIA: @@ 986.620 989.284 SHANE: ... What you just said [",makes,absolutely no <coll>s</coll> ]ense. 988.083 988.959 KATE: [<X Take this it''s good X>]. 989.284 990.793 SHANE: ... (COUGH) (COUGH) (COUGH) 990.793 992.599 >ENV: ((TELEVISION)) 992.599 994.270 JULIA: .. <X That new advertise X>. 994.270 997.681 SHANE: ... This one''s a big one. 997.681 998.825 .. <WH Okay= WH>. 998.825 1002.941 ... I''m just making em short and stubby. 1002.941 1008.164 ... (SNIFF) ...
doc#36,: @@ 986.620 989.284 SHANE: ... What you just said [makes absolutely no s]ense. 988.083 988.959 KATE: [<X Take this it''s good X>]. 989.284 990.793 SHANE: ... (COUGH) (COUGH) (COUGH) 990.793 992.599 >ENV: ((TELEVISION)) 992.599 994.270 JULIA: .. <X That new advertise X>. 994.270 997.681 SHANE: ... This one''s a big one. 997.681 998.825 .. <WH Okay= WH>. 998.825 1002.941 ... I''m just,making,"<coll>em</coll> short and stubby. 1002.941 1008.164 ... (SNIFF) ... (SNIFF) 1008.164 1008.925 DOLORES: ... ~Shane. 1008.925 1010.960 Did you wanna make some of these .. with beans, 1010.960 1012.009 for .. for ~Sharon? 1012.009 1014.228 SHANE: ... We have any beans? 1014.228 1015.019 DOLORES: ... Yeah. 1015.019 1016.424 I have some ca=nned bea=ns. 1016.424 1017.666 SHANE: ... Mmm=, 1017.666 1023.745 >ENV: .. ((BLENDER)) 1023.745 1024.268 DOLORES: Or you can-"
