"","article.id","text.id","comment"
"59",3,59,"https://www.zeit.de/politik/ausland/2023-12/news-israel-gaza-krieg-live#event_id=enKZQ86Y3MXm7L2ATgZ4An die Demonstranten gerichtet, ergänzte er: ""Ihr gebt uns Kraft. Also seid weiter laut – und wir werden unsere Arbeit tun, um sicherzustellen, dass Netanjahu nicht einknickt und dass es nicht zu einem unüberlegten Deal kommt.""Das ist allerdings genau das Gegenteil  von dem, was die Demonstranten wollen und erwarten! Sie WOLLEN einen umgehenden ""Deal"" und wollen ihre Geiseln (die, die noch leben!) lebend zurück bekommen. Und die isr. Regierung gibt (in Person des ""Sicherheitsministers Ben Gvir"" damit unumwunden zu, dass sie alles tun wird, um KEINEN Deal zustandekommen zu lassen. Welchen Grund also sollten die Hamas haben, die Geiseln freiwillig und ohne Deal freizulassen, wenn sie danach umso heftiger von IDF beschossen, zerbombt, ermordet und das restliche Gaza komplett zerstört wird? Damit sind keineswegs die Handlungen, terroristischen Anschläge etc. gerechtfertigt geschweige denn entschuldigt - aber die Perspektive, die Israel ihnen damit gibt, läßt aus Hamas-Sicht eben auch keine freiwillige Freilassung dann zu - damit verlören sie ihr letztes Faustpfand, auf das die isr. Regierung anscheinend so oder so keinen Wert legt! DAS haben die Demonstranten auch erkannt!"
"60",3,60,"Ben-Gvir will Verhandlungen mit Hamas stoppenWill der nicht nur Krieg in allen Ländern um Israel, sondern auch Bürgerkrieg in Israel selbst? Was erhofft sich dieser Mann?"
"61",3,61,"Hersh Goldberg-Polin hatte in seinem Zimmer Poster wie ""Jerusalem for everyone"" und ""Peace, not revenge"". Und trotzdem sehen manche Leute die Hamas lediglich als legitimem Widerstand gegen die israelische Regierung."
"62",3,62,"Entfernt. Bitte bleiben Sie beim Thema. Danke, die Redaktion/md"
"63",3,63,"Entfernt. Bitte formulieren Sie Kritik sachlich und differenziert. Danke, die Redaktion/md"
"64",3,64,"Entfernt. Bitte verzichten Sie auf überzogene Polemik. Danke, die Redaktion/md"
"65",3,65,"Monate lang hieß es dass die Siedlergewalt immer weiter ansteigt.Unsere Politiker ermahnten immer wieder das die Armee die besetzten Gebiete beseer schützen muss. Was macht die Armee? Sie geht extra brutal gegen die Palestinenser vor. Diesmal ohne Vorwahrnungen wenn Strikes kommen.Wohlgemerkt höre ich hier zum ersten mal, dass Hamas in der Westbank sein soll. In einer Verwandten Thematik, Palestinener sollen so gewaltbereit sein und Judenhass von kleinauf beibringen, aber man hört nichts von der anderen Seite.https://youtu.be/-9bXEVpgyHg?si=uL7sR_CJViZE7V3xDiese Kinder sind in keinem guten mentalen Zustand. Ich wünschte sie kämen unter gesundere Einflüsse. "
"66",3,66,"""Dem Hamas-Funktionär zufolge sollen ""mehrere"" der Geiseln ""am Leben"" gewesen und durch israelische ""Schüsse und Bombenangriffe"" getötet worden sein. Für die Behauptungen des Funktionärs gibt es keine Belege""Gibt es Belege für die Behauptungen  des  israelischen Armeesprechers Daniel Hagari?"
"67",3,67,"Nach unserer ersten Einschätzung wurden sie von Hamas-Terroristen brutal ermordet, kurz bevor wir sie erreichten.Und damit wurde der IDF der ""Sieg"" genommen und die innenpolitische Lage Israels weiter destabilisiert. Ein Sieg für die Hamas. Netanjahus Besessenheit damit, diesen Konflikt mit härtester Gewalt zu lösen wird mir härtester Gewalt beantwortet. An diesen 6 toten Geiseln hat Netanjahu genauso schuld wie die Hamas. "
"68",3,68,"Ich denke, wir alle sollten uns einmal die Frage stellen- warum - wurde der palästinensischen Bevölkerung - eigentlich - keine Möglichkeit gegeben - den Gaza-Streifen zu verlassen ?Womit könnte das zu tun haben ?Schon mal darüber nachgedacht ?"
"69",3,69,"Fakt ist, die meisten Geiseln sind lebendig nach Verhandlungen frei gekommen. Nach dieser schrecklichen Meldung heute morgen, finde ich die Reaktion des Verteidigungsministers respektabel und ehrlich, er ist schließlich Experte. Die Familienangehörigen aller Geiseln haben mein aufrichtiges Mitgefühl."
"70",3,70,"Netanjahu: ""Wer Geiseln ermordet, will keinen Deal""Gilt jetzt auch im Umkehrschluss, dass Netanjahu, der ja ganz eindeutig keinen Deal will, die Geiseln mit ermordet hat?Darf man das nur denken oder auch schon laut fragen?"
"71",3,71,"Entfernt. Bitte belegen Sie Ihre Behauptungen mit entsprechenden Quellen. Danke, die Redaktion/SC"
"72",3,72,"Galant for president"
"73",3,73,"Entfernt. Bitte bleiben Sie beim Thema. Danke, die Redaktion/md"
"74",3,74,"Entfernt. Bitte verzichten Sie auf überzogene Polemik. Danke, die Redaktion/md"
"75",3,75,"""Wer Geiseln ermordet, will keinen Deal.""Und wer diese Hamasmörder und ihre Unterstützer nicht ausschaltet - bekommt keinen Frieden."
"76",3,76,"""Ägypten bestreitet die Existenz unterirdischer Schmuggelrouten"" und in Ägypten ist der Schnee schwarz.Wenn man die Problematik mal von der anderen Seite her denken täte - Deal ?"
"77",3,77,"""Galant fordert, auf die Kontrolle des Philadelphi-Korridors zu verzichten. Sie stehe einem Geiselabkommen im Weg""Ich verstehe Israels Forderung nach der Kontrolle dieses Korridors, um Waffenschmuggel nach Gaza und diese Möglichkeit der Wiederbewaffnung der Hamas zu unterbinden.Dieses Interesse Israels ist nicht ""aus der Luft gegriffen"" - es ist völlig nachvollziehbar.Es hat ja Gründe, dass die Hamas hier zu keinerlei Zugeständnissen bereit ist - ihr Interesse, eine Kontrolle des Korridors durch Israel zu unterbinden, liegt hierbei klar auf der Hand.Andererseits sitzen völlig unschuldige Zivilisten jetzt fast 1 Jahr in Geiselhaft, die man freibekommen könnte - und man sollte m.E. alles dafür versuchen.Allerdings hat Israel auch schon bittere Erfahrungen mit der Freilassung palästinensischer Häftlinge gemacht - im Fall Gilad Schalit, als für Schalits Freilassung über 1000 palästinensische Häftlinge freigelassen wurden, darunter ein gewisser Yahia Sinwar (!).Bei der Freilassung palästinensischer Häftlinge dürfte es der Hamas auch weniger um ""kleine Fische"" als um ihre Top-Leute gehen - ein weiteres Dilemma.Auch ist es ein Problem, wenn ein Staat erpressbar ist - wie schon Helmut Schmidt seinerzeit richtig erkannte.Insgesamt wäre ich allerdings froh, besonnene Politiker wie momentan Galant oder solche vom Schlage eines Rabin hätten mehr zu sagen als Netanjahu u. diverse Minister, denen m.E.jede Empathie und Besonnenheit bzgl der Geiseln und der Zivilbevölkerung in Gaza abgeht."
"78",3,78,"So viel zu Geiseln Militärisch befreien. Hat mich schon letztes Mal gewundert dass Hamas sie nicht ermordet kurz vor der Befreiung. Was erwartet man sonst von einer Terrororganisation. Wenn Israel so weiter macht werden sie vielleicht die Hälfte der Geiseln lebend retten.Dieser Vorfall sollte jedem Klar machen dass ein Geiseldeal der einzige Weg ist alle die noch leben auch lebend zu befreien. Die Israelische Regierung hat die Wahl ob sie sich zurückziehen aus Gaza und alle Geiseln lebend zurück bekommen, oder mehr Geiselleben opfern um Weiterzukämpfen gegen Hamas. Das ist leider wie es ist."
"79",3,79,"An den ersten der jetzt postend darüber nachdenken möchte, woran Hersh wohl gestorben ist, oder dass die sechs israelischen Geiseln nur ""gefunden"" wurden - spar es dir doch heute bitte. "
"80",3,80,"6 tote Geiseln in Rafah gefunden. Erschossen von der Hamas. Und die erste Headline von CNN lautete „Israeli-American hostage Hersh-Goldberg-Polin has died“. Das zur „neutralen“ Berichterstattung anderer Medienhäuser"
"81",3,81,"bedauerlich, dass die Polioimpfung nicht vor Gewehrkugeln schützt.."
"82",3,82,"Entfernt. Bitte verzichten Sie auf überzogene Polemik. Danke, die Redaktion/md"
"83",3,83,"Die Reaktion der Geiselangehörigen auf den Fund der Leichen in Gaza ist intensiv.Netanjahus rücksichtslose und machtversessene Kriegssucht löst bald einen Bürgerkrieg aus, wenn das so weitergeht. Die Rhetorik ist schon da. https://edition.cnn.com/2024…"
"84",3,84,"ARD Sendung über die Berichterstattung deutscher Medien zum Krieg in Gaza:ZAPP: Vertrauen verloren? Deutsche Medien und der Gaza-Israel-Krieg - https://www.ardmediathek.de/video/Y3JpZDovL25kci5kZS9wcm9wbGFuXzE5NjM1MDcyOV9nYW56ZVNlbmR1bmc"
"85",3,85,"""Polio-Impfkampagne im Gazastreifen gestartetIm Gazastreifen werden Kinder gegen Polio geimpft.“Wer weiß, was Polio für Auswirkungen hat, es kann zu lebenslangen, unwiderruflichen  Schäden führen, der kann sagen, wenigstens etwas, was für die Kinder in Gaza getan wird.Kinder sind immer die besonders Leidtragenden, auf jeder Seite."
"86",3,86,"https://www.jpost.com/israel-hamas-war/2024-08-22/live-updates-815805Explosive factories, 14 hours, and 40 arrested: IDF completes operations in TulkarmThe IDF worked in cooperation with the Border Police and Shin Bet to arrest wanted individuals and destroy laboratories for creating explosives. Da es mittlerweile zu gefährlich ist ins Freibad zu gehen, beschäftigen sich die jungen Leute wohl mit neuen Hobbies"
"87",3,87,"Entfernt. Bitte bleiben Sie beim Thema. Danke, die Redaktion/tba"
"88",3,88,"Der Nachrichtenagentur Wafa zufolge hinderten israelische Soldaten Mitarbeiter des palästinensischen Zivilschutzes daran, Wasser in eine Klinik zu bringen. Das Wasser werde unter anderem für Dialysen benötigt. Der Leiter des betroffenen Krankenhauses warnte davor, dass die Versorgung nierenkranker Patienten eingestellt werden müsse, sollte kein Wasser kommen.Nachdem man die Gesundheitsversorgung in Gaza zerstört hat, macht man jetzt im Westjordanland weiter? Unglaublich."
"89",3,89,"eine leseempfehlung mit buchtipp:""Am 7. Oktober 2023 startet die Hamas einen Großangriff auf Israel. Lee Yaron rekonstruiert den Tag der Katastrophe und zeichnet Porträts der ermordeten Frauen, Männer und Kinder, um die Erinnerung an sie zu bewahren. Sie interviewte Angehörige und Überlebende und hatte Zugang zu Abschriften von Telefonaten und Nachrichten, die dem Tod dieser Menschen manchmal nur Sekunden vorausgingen. Vom Musikfestival ""Tribe of Nova"" über ein Beduinendorf bis zum Kibbuz Kfar Aza führt uns Yaron an die Orte der Trauer. Wir bringen das kurze Kapitel über Moshe Ridler, der den Holocaust überlebte, der in Israel die Polizei mit aufbaute und seinen Lebensabend im Kibbuz Holit verbrachte. Am 7. Oktober 2023 wurde er zusammen mit seinem Pfleger Petro Bushkov aus Moldau von den Terroristen der Hamas ermordet.""https://www.perlentaucher.de/vorgeblaettert/lee-yaron-israel-7-oktober-protokoll-eines-anschlags.html"
"90",3,90,"Bei aller Fachsimpelei über Völkerrecht oder zu Recht oder Unrecht bombardierte Krankenhäuser, verstehe ich eines in diesem Forum nicht. Sind wir uns nicht eigentlich einig darüber, dass uns allen ein großer Teil der Wirklichkeit des Krieges entgeht und wir letztlich im Grunde nichts wissen, außer dem, was die Hamas selbst oder die IDF, beide mit gegenläufigen Interessen, verlauten lassen wollen? (Und diese beiden Quellen werden ja auch hier explizit als jeweils nicht glaubwürdig eingestuft). Nur mal ein Beispiel: über die Militäroperationen in der Westbank weiß im Grunde keiner etwas. Vielleicht sind es Geheimdienstinformationen vom Schin Bet oder Schabak (dass die über Reuters und dpa Informationen hinaus gehen, wird niemand bestreiten?) mit Hilfe derer groß angelegte Terrorplanungen vereitelt werden, bevor der nächste Schwarze Schabat aus der Westbank stattfindet. Vielleicht sind es auch die real gewordenen Phantasien des radikalen Polizeiministers. Wir wissen es nicht. Und noch etwas: Viele Israelis fliegen im Augenblick über Zypern ein und aus. Vor ein paar Tagen (Montag) sind eine ganze Nacht lang die Flüge von Larnaca nach TLV verschoben worden, bis zum Morgen. Gleichzeitig, bzw kurz zuvor, hörte man über die Telegram Kanäle, dass in den nächsten Nächten mit der Antwort des Iran zu rechnen sei. Davon gehört? Vielleicht war es auch Zufall.Nach meinem Dafürhalten hält die Diskussion durch dieses Infodefizit oft nicht, was sie verspricht, nämlich: sachlich zu sein."
"91",3,91,">> Galant habe Netanjahu vorgeworfen, er stelle die Stationierung von Soldaten in dem Grenzgebiet über eine Befreiung israelischer Geiseln, … <<Welcher Vorwurf? Das ist kein Vorwurf, das ist eine Beschreibung der Vorgänge, die sich mit einer Vielzahl von Berichten deckt."
"92",3,92,"""Guter"" Journalismus: erst Falschmeldungen verbreiten, dann den Artikel still und heimlich anpassen. Blöd nur, wenn man die live-updates vergisst:https://www.jpost.com/israel-hamas-war/2024-08-22/live-updates-815805‘Hamas beat me all over my body,' Noa Argamani says in first testimony on her captivity""I had cuts on my head; they [Hamas] beat me all over my body, and no one came to give me medical help. Nobody. Until I was rescued,” she said.For the first time since being rescued from Hamas captivity in Gaza, Noa Argamani, one of the symbols of the October 7 massacre, spoke of her experience: ""I had cuts on my head; they [Hamas] beat me all over my body, and no one came to give me medical help. Nobody. Until I was rescued,” she said.Folgt man dem Link zum Hauptartikel:“And in this moment that I’m still sitting with you, it’s a miracle that I’m here. It’s a miracle because I survived October 7, and I survived this bombing, and I survived also the rescue,” Argamani said of the complicated release.[...] ”Despite media reporting that she was beaten by Hamas, Argamani went to social media on Friday to say that her words had been taken out of context. She said she was not beaten and her hair was not cut.""I said, I had cuts all over my head and I was hurt all over my body."" Argamani emphasized that her wounds came from the collapse of a building after it was bombed by the IAF.""As a victim of October 7, I will not allow myself to be victimized once again by the media,"" she said."
"93",3,93,"Israel möchte den Islamismus wohl endgültig besiegen. Gutes Gelingen.Im Anschluss oder simultan müssen sie sich um ihre eigenen Rechtsextremisten kümmern, sonst gehört die israelische Demokratie bald der Vergangenheit an"
"94",3,94,"Netanjahu will den Krieg, um sich als Macher zu profilieren. Galant hat den Schutz seiner Soldaten im Blick und den langfristigen Nutzen der Schwächung der Hamas.Von Anfang an klar, dass es eine explosive Mischung wird. Jetzt wären Politiker wie Benny Gantz oder Jair Lapid angemessen. Aber die Leute wollten aber lieber einen korrupten Netanjahu"
"95",3,95,"Entfernt. Bitte belegen Sie Ihre Behauptungen mit entsprechenden Quellen. Danke, die Redaktion/md"
"96",3,96,"Entfernt. Bitte verzichten Sie auf Spekulationen. Danke, die Redaktion/md"
"97",3,97,"EU foreign policy chief admits he lacks votes for sanctioning Israeli ministersBorrell says ‘the process has been launched,’ but doesn’t have unanimity needed for bloc-wide designation of Smotrich, Ben Gvirhttps://www.timesofisrael.co… Wie leider nicht anders zu erwarten war, eine weitere Bankrotterklärung der angeblich so werteorientierten deutschen Außenpolitik.Joschka Fischer hatte 2001 einem Freund, der einen ungerechten Krieg geführt hat, ""Nein"" sagen können. Und hat damit den Anspruch der Grünen auf das Amt des Außenministers etabliert.Bedauerlicherweise beweist die Parteiführung wieder aufs Neue, dass man den moralischen Kompass und das notwendige Rückgrat, diesen Anspruch auch zu verteidigen, in den letzten Jahren verloren hat."
