"","article.id","text.id","date","user","comment"
"104",1,103,"M.Aurelius   vor 2 Tagen","//M.Aurelius","Dieses Narrativ, man müsse mit ihnen reden, war schon ob der Indifferenz der Vorschlags und der Ignoranz gegenüber indiskutablen Vorstellungen unerträglich. Aber auch jede Analyse, die zu dem Schluss kommt, dass es sich bei der AfD letztendlich doch nur um eine normale Partei mit etwas seltsamen Vorstellungen handelt, versucht den politischen und vor allen Dingen menschlich-ethischen Dreisatz auszuhebeln und stellt die Basis dieser Gesellschaft in Frage: Menschen die Hass predigen, Gewalt verharmlosen und legitimieren, Rassismus und Fremdenfeindlichkeit propagieren, autoritäre Tendenzen aufweisen, mit Geschichtsfälschungen und mit Verschwörungstheorien, Lügen und Fake-News arbeiten sind unter keinen Umständen akzeptabel oder ein Diskussions- oder Koalitionspartner für demokratische Parteien und Politiker. Es ist belanglos, ob die Positionen aus Protest, Überzeugungen oder schlichter Dummheit unterstützt  oder wie auch immer gerechtfertigt werden, wir sollten ""im Namen der Toleranz das Recht für uns in Anspruch nehmen, die Unduldsamen nicht zu dulden. Wir sollten geltend machen, dass sich jede Bewegung, die die Intoleranz predigt, außerhalb des Gesetzes stellt, und wir sollten eine Aufforderung zur Intoleranz und Verfolgung als ebenso verbrecherisch behandeln wie eine Aufforderung zum Mord, zum Raub oder zur Wiedereinführung des Sklavenhandels.“ (Karl Popper) Mehr ist dazu nicht zu sagen. "
"105",1,104,"baumannager   vor 2 Tagen","//baumannager","Mal schauen, wie die Braunen den Klimawandel remigrieren. "
"106",1,105,"Puppetmon   vor 2 Tagen","P//Puppetmon","Immerhin ist es gut, dass BSW und AfD jahrelange Nichtwähler wieder mobilisieren konntenm.Es heißt ja immer. Geht Wählen!"
"107",1,106,"Marderhund   vor 2 Tagen","M//Marderhund","Was soll ich von Leuten halten, die das Leben meiner Freunde oder Verwandten bedrohen, oder auch nur Verständnis dafür äußern?"
"108",1,107,"Nobbitsch   vor 2 Tagen","N//Nobbitsch","Wer AfD wählt, wählt faschistisch; wer faschistisch wählt, ist ein Faschist!"
"109",1,108,"heinstein   vor 2 Tagen","//yana","wenn wir nicht anfangen den menschen klar zu machen das migration nicht unser problem ist wird es sehr traurig enden.Dieses Land hat nicht zu viele Migranten oder eine zu hohe Kriminalität. Dieses Land hat ein Innovations und Kreativitäts_Problem. Ich persönlich werde mich jetzt auf die suche einer alternativen machen. dieses land wir nicht mehr auf die beine kommen. Nicht mit den Lügnern die im moment die politische landschaft Diktieren. "
"110",1,109,"Hansmann   vor 2 Tagen","MH//Muster","Die bisher etablierten Parteien hatten doch alle Trümpfe in der Hand. In Berlin regieren SPD, Grüne und FDP, in Erfurt Linke, Grüne und SPD und in Dresden CDU, SPD und Grüne.Man hatte also alle Möglichkeiten, Politik so zu gestalten, dass diese von den meisten Menschen angenommen wird. Warum wurden diese vielen Möglichkeiten nicht genutzt?"
"111",1,110,"Brotzeitler   vor 2 Tagen","B//Brotzeitler","Ich glaube Frau Baerbock hatte das Problem der Ampelpolitik am scharfsinnigsten zusammengefasst, allerdings auf Englisch, wovon sie vermutete, es sei den meisten ihrer Landsleute nicht so geläufig wie ihr. Nun kümmern sich ihre Wähler nicht mehr um sie."
"112",1,111,"Kommentator   vor 2 Tagen","EK//Ein","Es gibt eigentlich nur eine Lösung für das Debakel: die AfD muss in die Regierungsverantwortung. Am besten gleich zusammen mit dem BSW. Dann wird man ja sehen, wo das endet, und dass damit ""für den kleinen Wähler"" auch nichts besser sondern nur noch schlimmer wird. Und letztendlich ist es ja scheinbar auch der Wunsch von 30% der Wähler, dass diese Parteien ihre jeweiligen Bundesländer mal so richtig gegen die Wand fahren.In spätestens 5 Jahren sind wieder Landtagswahlen, bis dahin dürften die Auswirkungen schon sichtbar sein. Vielleicht sogar schon vorher und es gibt vorgezogene Neuwahlen. Und vielleicht hat sich das Thema mit den Populisten dann auch wieder rausgeeitert... Dann kann man ja den Wiederaufbau starten.Das hätte obendrein noch den Charme, dass es als Negativbeispiel für alle anderen Landtagswahlen herhalten könnte.Das wäre jedenfalls besser als wenn sich jetzt absurde Koalitionen zusammentun, die so gar nicht zusammenpassen, und damit alles nur noch schlimmer machen."
"113",1,112,"Spaniel   vor 2 Tagen","S//Spaniel","Leider gilt scheinbar in der Bevölkerung nicht mehr ""was"" die regierenden Politiker erreicht haben, sondern ""wie"". Das Komplexität der Aufgaben Abstimmungsprozesse, Ringen um die beste Lösung und Kompromisse erfordert, wird als Makel gesehen - und ausgeschlachtet von Populisten und z.T. auch von der Presse. Politiker, die mit Erreichtem punkten wollen, halte ich inzwischen für naiv. Ich vermute dass viele Bürger glauben, das sind doch nur Dienstleister, die bezahlt werden."
"114",1,113,"Taillefer   vor 2 Tagen","T//Taillefer","In Thüringen steht die Kriminalität (21 Prozent) an erster Stelle der wahlentscheidenden ThemenUnd dann wählt man diese Partei: https://correctiv.org/aktuelles/neue-rechte/2024/04/05/gewalt-als-alternative-14-verurteilte-afd-mandatstraeger-im-amt/Komisch, ich kann gar nicht nachvollziehen, warum manche immer sagen, die AfD-Wähler wären unlogisch oder dumm 🤔"
"115",1,114,"PoppyBlue   vor 2 Tagen","P//PoppyBlue","Man braucht offensichtlich mehr Psychiater und Psychotherapeuten in Deutschland. Angststörungen können jetzt ganz gut behandelt werden."
"116",1,115,"Angell   vor 2 Tagen","GA//Georg","Wenn genau dort, wo es die wenigsten Migrant/-innen gibt, die Angst vor Ausländerkriminalität am höchsten ist und die meisten Nazis sind, bräuchten wir dann mehr Zuwanderer als Maßnahme gegen Rechts und für die Demokratie?Naja, Korrelation und Kausalität sind eben so Sachen..."
"117",1,116,"verschwommen   vor 2 Tagen","//verschwommen","Kein Protest, sondern ÜberzeugungWenn 41 bzw. 43 Prozent die AfD aus Enttäuschung über andere Parteien gewählt haben - was knapp der Hälfte der Wähler entspricht, dann ist diese headline so nicht korrekt."
"118",1,117,"J_Brenner   vor 2 Tagen","JB//J_Brenner","Es fehlt eine demokratische Partei, die sich für Klimaschutz und fortschrittliche Themen einsetzt und der Migration etwas kritischer gegenübersteht. Das würde vielleicht viele junge Wähler im Osten (und Westen) überzeugen. "
"119",1,118,"Heimweh04   vor 2 Tagen","//Heimweh04","Nicht aus Protest, sondern aus Überzeugung gewähltGenau das.Man wählt keine Faschisten und Vaterlandsverräter aus Protest und Frust."
"120",1,119,"schlimm   vor 2 Tagen","An//Alles","Eventuell sollte man heute bereits an die Wahlen von morgen denken. Man kann natürlich die AfD und deren Themen so lange ignorieren, bis sie 50% der Stimmen holt, ob das aber so klug ist, hat sich gestern bereits angedeutet. "
"121",1,120,"Ginger_Collins   vor 2 Tagen","//Ginger_Collins","Interessant das in Thüringen aus 24% überzeugte AfD Wähler 2019, 51%  in 2024 wurden.Wurde hier das Protestwahlverhalten 2019,  vieler Bürger ignoriert?Bin  gespannt welche Regierungskonstellationen geschlossen werden, um den scheinbar noch einzigen Zweck, den die Parteien sehen, die Verhinderung der AfD, zu erreichen. Ob der geneigte Wähler mit den sich dadurch bildenten Regierungskoalitionen einverstanden ist, wird sich dann bei der nächsten Wahl zeigen.Wo der Wähler dann vor der Wahl stehen wird, entweder seine Stimme für eine politische Eintopf Allianz hinzugeben, oder der AfD die Mehrheit zu ermöglichen."
"122",1,121,"Barbara123   vor 2 Tagen","B//Barbara123","Die afd  (zu 45% von Wählerinnen und Wählern mit Hauptschulabschluss gewählt - Quelle:RND)wird in absehbarer Zeit zum Problem der inneren Sicherheit. In manchen Zonen ist sie es schon. "
"123",1,122,"woodielaus12   vor 3 Tagen","w//woodielaus12","Oh, so langsam begreift die Mefienwelt, dass es KEINE Protestwähler sind! Hoffentlich wird dieser schlimme Trend nun endlich mal Erndt genommen, wenn es nicht schon zu spät ist! Die Lösung ist NICHT die Politik dieser demokratiefeindlichen Partei zu betreiben. Die Leute sollten endlich mal Ernst genommen werden! "
"124",1,123,"rapace   vor 2 Tagen","r//rapace","""Lediglich die CDU konnte einen Einbruch verhindern.""Zu welchem Preis?In Sachsen hat sich der Ministerpräsident Kretschmer jedes Stichwort der Afd zu Eigen gemacht und ist kaum noch von denen zu unterscheiden.Er tingelt durch die Talkshows um eine Grundgesetzänderung gerade in Asylfragen zu fordern. Mit seiner Reise nach Moskau vor einigen Jahren hat er klar seine Putinafinität bewiesen.Gerade die Putinafinität zeigt deutlich, dass man sich lediglich einen neuen Geldgeber wünscht, keinen eigenen Aufbau Ost, indem man Ausländer umwirbt, um sie z. B. in der angedachten Chipfabrik zu beschäftigen.Die CDU-Wählerschaft ist doch ähnlich, mit dem Unterschied, dass sie nicht mit den skrupellosen Schmuddelkndern in Verbindung gebracht werden will."
"125",1,124,"Prophet   vor 2 Tagen","//Der","Sicherheit ist nur ein Teilaspekt, der Unwohlsein verursacht. Aber das ist vielleicht nicht der wichtigste, der eine Wahlentscheidung für die AfD erklärt. Dieser ZON-Artikel scheint mir die treffenderen Gründe zu liefern:Sie werden die Mächtigen seinDeutschland will nicht begreifen, was es heute ist: ein Land, in dem Migranten nicht mehr Minderheit sein werden, sondern gefragter denn je. Kommen da noch alle mit?Offensichtlich nicht. https://www.zeit.de/gesellschaft/2023-05/migration-gesellschaft-einwanderung-deutschland-demografischer-wandel"
"126",1,125,"bnjm   vor 2 Tagen","b//bnjm","So lange die AfD keinen charismatischen (An)Führer hat, hält sich die Gefahr vermutlich vorerst in Grenzen. Das vorhandene Personal ist bei genauem Hinsehen abgesehen von Populismus konzeptfrei und hat das Appeal von Graubrot.Wer die AfD aus Sorge um soziale Sicherheit wählt und nicht zu den oberen Einkommensklassen gehört, hat das Parteiprogramm nicht gelesen."
"127",1,126,"   vor 2 Tagen","D//DaDomas","Thüringen im Nationalsozialismus – Wikipediahttps://de.wikipedia.org/wiki/Thüringen_im_NationalsozialismusThüringer, Ihr habt gewählt und keiner von euch kann sagen später sagen er hätte nicht gewusst was er da ausgesät hat."
"128",1,127,"alliance1979   vor 2 Tagen","//alliance1979","Überall im Netz gibt es Propaganda.9/11 war ein Insidejob.Demo gegen Rechts = bezahlte Schauspieler. Ob nun YouTube, Telegramm oder Twitter....Das alles bekommt viele Millionen Aufrufe. Unternehmen und die Ersteller dieser Falschmeldungen, verdienen sich eine goldene Nase daran. Das wird nur noch schlimmer werden. Die Überzeugung der Menschen werden sich zunehmend verhärten, denn wenn solche Lügen immer und immer wiederholt werden, dann glauben viele Menschen das ganze irgendwann.Die Zustimmung für AFD Positionen wird weiter zunehmen. MfG   "
"129",1,128,"Alfabette   vor 2 Tagen","A//Alfabette","Dies ist ja unbestritten eines der sichersten Länder der Welt - wer selbst schauen möchte, das lässt sich leicht googeln. Wir haben uns an dieses level an bspw. Rechtssicherheit gewöhnt, aber es ist global gesehen alles andere als selbstverständlich. Es geht bei diesem großen Thema Sicherheit also um gefühlte Sicherheit. Wie soll man dafür Politik machen?!Und, vor allem: ""Jetzt sind Faschisten an der Macht, jetzt fühle ich mich sicher."" ?!?Das lässt mich etwas ratlos zurück."
"130",1,129,"chickendad1754   vor 2 Tagen","c//chickendad1754","Es ist jetzt wichtig, dass die Ampel bid zur BTW weitermacht und Lang, Esken, Kühnert usw. ihre Politik dem Wähler draußen im Lande ihre Politik besser erklären."
"131",1,130,"parrot0815   vor 2 Tagen","p//parrot0815","Es ist unbegreiflich, dass zwei Bundesländer die selbst große Herausforderungen mit dem Klimawandel haben, so wenig Interesse an umweltfreundlicher Politik haben. Zumal hier Chancen für diese Länder liegen würden, den Strukturwandel für sich zu nutzen und mit guten Bedingungen für die Wirtschaft, die Länder auszustechen, die bisher zu wenig tun. So wird man den Ost-West-Gap niemals aufholen, wenn man sich freiwillig immer ganz hinten anstellt."
"132",1,131,"Punta   vor 2 Tagen","P//Punta","Ich bin der Überzeugung, daß das Wahlergebnis das Resultat des unbändigen Überdrusses ist, der sich gegenüber den etablierten Parteien gebildet hat. Das ständige Gezänk der Ampel und die permanenten populistischen Anwürfe der CDU/CSU gegen demokratische Parteien mit ihren Steigbügelhaltern BILD und Focus et al haben zu diesem Wahlergebnis geführt. Und der CDU haben die ganzen Pöbeleien nix genutzt. Im übrigen sind CDU und AfD ja insgesamt zu den vorherigen Wahlen stabil geblieben. Bei der SPD eigentlich auch. Zerbröselt hat es die Linke und die Grünen. Bei einer Wahlbeteiligung von ca 70% wählen also 20% aller Wahlberechtigten AfD. Das wird sich so schnell nicht ändern. Damit müssen jetzt die demokratischen Parteien umgehen. Ein Kuscheln mit dem BSW wird da nicht weiter helfen. "
"133",1,132,"Kleingroß   vor 2 Tagen","//Kleingroß","wenn man versucht die AfD rechts zu überholen wird man pulverisiert. Sollte eigentlich in den Köppen der Verantwortlichen langsam angekommen sein."
"134",1,133,"st   vor 2 Tagen","Es//Elisabeth","Diese Narrative, die Schuld der Ampel / der Regierung zuzuschieben muss endlich aufhören! Gegen den rechten Populismus ist nicht so einfach anzukommen und mit 3er Konstellationen wie der Ampel lässt sich nun mal nicht gut regieren. Wie soll denn bitte ein Bündnis zwischen CDU und BSW funktionieren? Es ist abzusehen, dass das ein Desaster werden wird, wovon die afd dann letztendliche profitieren und weiter erstarken wird. Ich würde davon abraten. Die Wählerinnen und Wähler in Thüringen und Sachsen müssen merken, was sie angerichtet haben."
"135",1,134,"CHoe   vor 2 Tagen","C//CHoe","Der einzige Gewinner der beiden Wählen heißt Putin, der sitzt im Kreml, reibt sich die Hände und lacht."
"136",1,135,"Fragestellerin   vor 2 Tagen","F//Fragestellerin","Schau  ich mir die Wahlergebnisse an, dann sind es eben doch Protestwähler. Die Verluste der etablierten Parteien gegen  die Gewinne von AfD UND BSW. Die Leute sind unzufrieden mit der Politik der etablierten Parteien "
"137",1,136,"ubrink48   vor 2 Tagen","u//ubrink48","Die Wahlergebnisse sind erschreckend, aber nicht unerwartet. Das Ehepaar Lafontaine hat es nun endgültig geschafft, zwei Parteien zu ruinieren. Das sieht mir rekordverdächtig aus. Warum ausgerechnet dort, wo es gar nicht so viele Ausländer gibt, die Migrationsfrage so hoch gehängt wird, liegt wohl eher in der Angst vor Ausländern begründet als an realen lokalen Problemen. Wichtiger ist wohl die Frage der persönlichen Sicherheit; wenn das Eigentum durch polnische oder tschechische Banden bedroht wird, hilft eine Grenzüberwachung auch (Im Westen sind das die holländischen Geldautomatensprenger).Wenn dann die Sicherheitsbehörden, aber auch die Gerichte überlastet sind, wenn Verwaltungsverfahren in Struktur und Prozess ineffizient sind, kommt das als Staatsversagen beim Bürger an. Die Verlängerung eines Reisepasses oder die Zulassung eines Autos muss doch nicht wochenlang dauern.Man kann in unserem Land sicher viel verbessern. Vielleicht versteht die SPD jetzt auch, dass man nicht alles mit zusätzlichen Sozialleistungen zukleistern kann. Vielleicht verstehen auch die grünen Freunde, dass ihre negativen Zukunftsnarrativen des bevorstehenden Weltuntergangs die Wählerschaft nicht begeistert. Hier wäre wohl mehr Optimismus angesagt, oder ""hope"" (Kamala Harris). Aber in den Medien gibt es wohl mehr Aufmerksamkeit, wenn man sich ständig über irgend etwas empören kann. Mehr Raum für sachliche Diskussion wäre wünschenswert; auch die gegnerischen Argumente könnten ja mal überzeugen,"
"138",1,137,"gaytoday   vor 2 Tagen","g//gaytoday","Die Einzigen, die den Protestwähler erschaffen haben, sind die Medien."
"139",1,138,"bavarius   vor 2 Tagen","b//bavarius","Wer aus Überzeugung die AfD wählt, stimmt mit deren Zielen überein - ergo er/sie ist rechtsradikal."
"140",1,139,"wernerschmidtxyz   vor 2 Tagen","w//wernerschmidtxyz","Jeder,absolut jeder weiss,dass Hoecke ein Nazi ist und er laesst daran auch keinen Zweifel.Wer ihn jetzt waehlt ist in meinen Augen ein Nazi,kein Vertun.Unsere beliebte Sahra Zarenknecht,unter anderem die Stimme Putins in Deutschland fordert die Einstellung der Waffenhilfe fuer die Ukraine und damit die Kapitulation der Ukraine vor Russland,den Aufruf zu Verhandlungen ueber die Koepfe der Ukrainer hinweg kann man nicht ernst nehmen,mit wem will sie ueber was Verhandeln,fuer die Ukraine kann sie nicht sprechen,also kann sie nur Russlands Interessen vertreten,vielleicht sollte sie mal die Russen dazu auffordern die Ukraine zu verlassen.Spendet fuer die Ukraine!  https://u24.gov.ua/"
"141",1,140,"Mund   vor 2 Tagen","Do//Denken","Wer die Affden wegen der sozialen Sicherheit wählt ist schlicht dumm, denn deren extrem neoliberales Programm bedeutet für sehr viele Menschen den Verlust jeglicher sozialer Sicherheit.Wer die Affden wegen Kriminalität wählt ist schlicht dumm, denn eine gesichert rechtsextreme Partei der Brandstifter, Totschläger und Hasspöbler ist für einen guten Teil der Kriminalität mit verantwortlich.Ich denke, viele sind gar nicht so dumm. Sie wählen Affden, weil sie Freiheit und Demokratie hassen und einen Führer wollen, der es ihnen erlaubt Anders- und Überhauptdenkende zu erhängen, erschlagen, verbrennen."
"142",1,141,"   vor 2 Tagen","//Ernst","Die so gehypte Werteunion hat übrigens in Thüringen 0,6% und in Sachsen 0,3% geholt. Damit dürfte sich Maaßens Ausflug in die Politik erledigt haben. "
"143",1,142,"Cave_Canem   vor 2 Tagen","CC//Cave_Canem","Es dürfte spannend werden, was in beiden Ländern für ein Konglomerat (Koalition wird man, was immer entsteht, kaum nennen können) herauskommt.Das Dilemma besteht darin, dass jeder Ausschluß der AfD diese wieder zum Opfer stilisieren wird und ihr weiter in die Hände spielen wird, weil ja angeblich, selbst bei BSW-Beteiligung wieder nur die vermeintlichen ""Versagerparteien"" die Länder weiter zugrunderichten würden."
"144",1,143,"zeno_cosini   vor 2 Tagen","zc//zeno_cosini","Ich finde solche Analysen immer am interessantesten und freue mich, dass es dieses Mal wieder so ausführlich bei ZON präsentiert wird.Bei tagesschau gibt es weitere Analysen und eines ist sehr deutlich. Wir haben allgemein ein Männerproblem."
"145",1,144,"   vor 3 Tagen","m//mylovelynightingale","19000 Linke gehen zur AfD. 13000 gehen von der AfD zum BSW. Das könnte man jetzt der Intelligenz, der Vernunft oder dem gesundem Menschenverstand zuschreiben. Man könnte aber auch sagen, dass das komplett irre ist. Wo ist der Unterschied? 😁"
"146",1,145,"DerLorbass   vor 2 Tagen","//DerLorbass","1945 - 1993 SBZ und DDR.  SED-Tenor ""Alle Nazis sind in den Westen"" und es wurde dann ja auch ein ""antifaschistischer Schutzwall"" . Dabei wurden alte Nazi-Seilschaften durch das Regime benutzt, um die Verwaltung am Laufen zu halten. Eine Aufarbeitung der NAZI-Geschichte 1933 bis 1945 fand nicht statt.1991 - lfdEine politische Bildung, ""Was ist Demokratie und wie funktioniert ein Rechtsstaat"", fand in den Schulen nicht statt. Durch wen den auch?Aus dem Westen ""migrierte"" Rechtsextreme fanden einen leeren Raum vor, den diese mit ihren demokratiefeindliche und menschenverachtenden Thesen füllten. Sie trafen da auf einen Nährboden, der in der Zeit ab 1933 bis heute vorhanden war.Versuche deutscher Parteien und Gewerkschaften dort demokratische Strukturen zu vermitteln, wurden damals schon rigoros abgelehnt. Im Kopf waren da noch SED, FDGB und Pioniere.Dies ist kein Versuch, das Verhalten vieler Menschen zu relativieren. Ich kann es, von der geschichtlichen Geschichte nachvollziehen.Verstehen will ich es nicht. Tolerieren ist unmöglich."
"147",1,146,"HalloBerlin   vor 2 Tagen","H//HalloBerlin","wer die AFD wegen sozialer Sicherheit gewählt hat, muss wohl in den letzten Jahren geschlafen haben. beim Thema Zuwanderung hat die AFD bestenfalls dümmliche und schlimmstenfalls ekelhafte Parolen. Und bei der inneren Sicherheit fällt einem alles erstes die mit der AFD zugenommene Gewaltkriminalität gegen alle ein, die in das sehr beschränkte Denkschema dieser so genannten Partei nicht passen."
"148",1,147,"Hund   vor 2 Tagen","LL//Lucky","An diesen Ergebnissen sind man doch ganz deutlich, dass etwa 40 % also fast die Hälfte aller AfD Wähler diese Partei wählen, weil sie von den anderen enttäuscht sind. Ohne diese Enttäuschten hätte die AfD ein ähnliches Ergebnis eingefahren wie vor 5 Jahren. "
"149",1,148,"Elodiee   vor 2 Tagen","E//Elodiee","""AfD-Wahl aus Überzeugung"", ja sicher! Wovon überzeugt die AFD? Die NSDAP startete mit Hitler in Thüringen. Die AFD startet mit Höcke in Thüringen. Wohin Nazis in der Regierung führen ist bekannt: zu Krieg, Rassismus und Tod.  Schauen wir nach Israel, wo die Nazi Regierung ungehindert ganze Landstriche ausrottet und Krieg und Tot über die Nachbarländer bringt. Geschichte wiederholt sich offensichtlich unaufhörlich und keine Regierung war bisher in der Lage das zu verhindern. Daran und am Klimaschutz sollte die Koalition das letzte Jahr intensiv arbeiten."
"150",1,149,"ayee   vor 2 Tagen","a//ayee","Warum sind wir eigentlich nicht bei zwei deutschen Staaten geblieben? In der DDR war alles schön überschaubar und sicher. Auch unfrei, deutlich geringerer Wohlstand, usw. Aber so schön sicher. Vielleicht sollte man wieder zur Zweistaatenlösung?"
"151",1,150,"Nico   vor 2 Tagen","DN//Der","Rechtspopulismus (Faschismus) ist ein globales Problem.Ostdeutschland wählt nicht anders als ländliche Regionen in Frankreich, Österreich, Italien etc.Es lohnt sich also ein Blick auf die Strategie, oder?Man setzt bestimmte Themen auf die mediale Agenda und flutet alle Nachrichten, Interviews, Talk Shows, politischen Berichte mit dem Thema Migration und Messerstechereien. Et voila ...Die ANGST ist da.Das aber zufällig auch immer kurz vor den Wahlen (Europawahl/ Solingen) etwas passiert, das der Rechten Agenda politisch in die Karten spielt und medial tagelang ausgeschlachtet werden muss. Das ist Pech.  Die Angst vor dem Fremden funktioniert. Zuverlässig. Immer wieder.Besonders dort, wo es kaum Fremde gibt. "
"152",1,151,"Fragestellerin   vor 2 Tagen","F//Fragestellerin","Thüringen hat ca. 2,1 Mio Einwohner, Sachsen ca. 4,1 Mio Einwohner, Deutschland gesamt über 83 Mio Einwohner.  "
"153",1,152,"Palegrin   vor 2 Tagen","P//Palegrin","Warum hört man eigentlich in letzter Zeit so wenig über die Absenkung des Wahlalters?"
"154",1,153,"DerLorbass   vor 2 Tagen","//DerLorbass","Die AfD in der Regierungsverantwortung, um diese zu entzaubern?Das wird nicht funktionieren.Thüringen: 1925 erste Reichsgau der NSDAP 1926 Hier fand der erste Reichsparteitag nach dem Hitler-Putsch statt 1930 Erste Beteiligung der NSDAP an einer Landesregierung Schon in der Anfangsphase wurde unter Berufung auf einen Verfassungsnotstand und den folgenden Erlass von Verordnungen anstelle von Gesetzen die Umwandlung des Landes im nationalsozialistischen Sinne betrieben. So wurde die Verwaltung zentralisiert und durch den damit vollzogenen Stellenabbau wurden vor allem sozialdemokratische Mitarbeiter entfernt. Eine weitere Beamtenverordnung führte zur Entlassung kommunistischer Lehrer und Bürgermeister.1932 Bei den Wahlen zum VI. Thüringer Landtag am 31. Juli 1932 siegte die NSDAP mit 42,5 % der Stimmen.Der Masterplan und die Roadmap liegt klar auf dem Tisch"
"155",1,154,"kornkreis2.0   vor 2 Tagen","k0//kornkreis2.0","In Puncto ""Soziale Gerechtigkeit"" bin ich voll einer Meinung mit den Wählern in Sachsen und Thüringen.Ausser dass mir egal ist, ob es Biodeutsche oder geflüchtete Bedürftige betrifft.Es wäre wünschenswert, wenn man seitens der Politil schon mal klare Zahlen kommuniziert Wenn man z.B. Renten in die Kosten für Sozialausgaben integriert, ist das - bewusst - irreführend.Subventionen in 3-stelligen Milliardenbereichen werden stattdessen kleingerechnet. Steuerbefreiungen für 10 Jahre bei Ansiedlung, Arbeitsplatzzuschüsse von Arge etc unterschlagen.Hier ist die Ungerechtigkeit Programm.Bei den Themen Zuwanderung und Kriminalität muss ich mich weiterhin wundern.In Ostdeutschen Bundesländern kommen in Relation marginale Kontingente an Geflüchteten an und Immigranten mit freier Wohnortwahl meiden die Region ob der unverhohlen blaunen Gesinnung grosser Teile der Bevölkerung. Nachvollziehbarer Weise.Kriminalität in Ostdeutschland ist ebenfalls fest in Bio-Ostdeutscher Hand. Nicht wenige der Straftäter sind ebendie Braun/ Blauen Schergen, die Andersdenkende und Anders Ausssehende gerne physisch daran erinnern, wie willkommen Diese dort sind. Dazu noch Dealer, Hehler und wad eine Gesellschaft sonst so hervorbringt.Und Ja, es gibt hohe Kriminalität unter Geflüchteten. Wenig überraschend. Und diese Täter gehören inhaftiert und bei schweren Straftaten abgeschoben. Nur, ist das ein Grund Antidemokraten und Faschisten on Regierungverantwortung zu wählen?Die Probleme im Osten liegen tiefer."
"156",1,155,"Immer_am_Meer   vor 2 Tagen","Ia//Immer_am_Meer","Zum Thema innere Sicherheit und Zuwanderung darf ich hier hoffentlich folgenden, sehr treffenden Kommentar verlinken:https://www.spiegel.de/wissenschaft/mensch/solingen-der-terror-und-die-reaktionen-gefuehlte-bedrohungen-und-reale-risiken-a-5ba05260-f37a-4b93-910d-c556a30ab33cBitte teilen!"
"157",1,156,"Halbhollaender   vor 2 Tagen","H//Halbhollaender","""Wenn es ein Land auf dieser Welt gibt, in dem sich die braune Brut nie wieder breit machen darf, dann ist das Deutschland"". So dachte ich bis gestern - und wurde dann ziemlich desillusioniert auf den Boden (ostdeutscher) Tatsachen zurück geholt. In Thüringen und Sachsen waren keine 'Protestwähler' am Werk, sondern 'Überzeugungstäter'. Es mangelte nicht an Warnungen, und es war unmöglich, diese zu überhören. Während Putin im eigenen Land Wahlen manipulieren muss, gewinnt er in Deutschland demokratisch und mit Leichtigkeit.Die Auslandspresse wirkt ziemlich geschockt. Bemüht um Analysen, die nicht greifen, stellen sie die berechtigte Frage nach ökonomischen Konsequenzen - für zwei merkwürdige Bundesländer, aber auch für Deutschland als ganzes. Als Deutscher in einem EU Nachbarland bleibt mir nur die Scham. Und die spüre ich sehr deutlich."
"158",1,157,"DiethermitH   vor 2 Tagen","D//DiethermitH","Nicht geahndete Hetze gegen Merz und CDU – Business as usual."
"159",1,158,"Gascarino   vor 2 Tagen","G//Gascarino","Daa viele junge Menschen AFD wählen ist nicht verwunderlich, da diese größtenteils ihre politische Meinung aus den sozialen Medien beziehen und es ""naturgemäß"" keinen Jugendlichen ohne Handy gibt"
"160",1,159,"alice-beck   vor 2 Tagen","ab//alice-beck","Schau ich mir obige Grafik (Wahlbeteiligung) an, verknüpfe ich diese mit der Bundespolitik, so sagt diese Grafik vieles aus.Wer hat dort starke Zuwächse, genau die, leider hörte niemand in Ber. den Knall."
"161",1,160,"wernerschmidtxyz   vor 2 Tagen","w//wernerschmidtxyz","Der antifaschistische Schutzwall ist wieder von grosser Bedeutung."
"162",1,161,"thokeller   vor 2 Tagen","t//thokeller","Nitzsche sagte (sinngemäß): Nationalismus ist für jene armen Tröpfe, die nichts Eigenes haben, worauf sie stolz sein können.Besser: ... deren Würde von vielen nicht respektiert wird. Insofern war Scholz' Respekt-Kampagne richtig, leider hat sie nicht gezündet."
"163",1,162,"juckig   vor 2 Tagen","//rot","„Der Messeranschlag in Solingen hat die Endphase der Landtagswahlkämpfe in Sachsen und Thüringen bestimmt.“und das ergebnis ist, dass sich jeweils gut 30% der wählenden genau für faschisten & antidemokraten entscheiden, deren unterstützer fortlaufend hass säen und das land seit jahren in großem maßstab terrorisieren.bockwurstparty in erfurt und dresden, hooray!"
"164",1,163,"   vor 2 Tagen","G//Gurkenfein007","Das Ergebnis einer Angst vor Verlust und Veränderung. Wer will mir denn erzählen, dass man in einen der sichersten Länder der  Erde Angst haben muss? Da ist das Unfallrisiko z. B.  im Haushalt oder Straßenverkehr höher. "
"165",1,164,"Magnitogorsk   vor 3 Tagen","M//Magnitogorsk","Tik-Tok Wahlen?"
"166",1,165,"Masila   vor 3 Tagen","M//Masila","Ich würde es eher nicht so werten, dass die Jüngeren eher rechts wählen, denn sie wählen auch deutlich mehr Mitte-Links (Linke, SPD, Grüne, BSW) als der Rest der Gesellschaft.Einzig die Verteilung zwischen Mitte und rechtsaußerhalb ist deutlich extremer als in anderen Altersgruppen. Das zeigt auch an dem extrem schlechten Abschneiden der CDU."
