Farbe,Dokumentgruppe,Dokumentname,Code,Anfang,Ende,Gewicht,Segment,Bearbeitet von,Bearbeitet am,Erstellt von,Erstellt am,Fläche,Abdeckungsgrad %,Weitere am Segment vergebene Codes,Dokumentname,Erstellt am,Codierte Segmente,Wörter,Zeichen
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,33,33,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Wesensveränderung bei Epilepsie (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,33,33,0,mir,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Wesensveränderung bei Epilepsie (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,33,33,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Wesensveränderung bei Epilepsie (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,33,33,0,meine,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,5,0.02,psych_spoerri > Wesensveränderung bei Epilepsie (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,33,33,0,seine,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,5,0.02,psych_spoerri > Wesensveränderung bei Epilepsie (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,33,33,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Wesensveränderung bei Epilepsie (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,33,33,0,mich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,4,0.02,psych_spoerri > Wesensveränderung bei Epilepsie (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,33,33,0,meine,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,5,0.02,psych_spoerri > Wesensveränderung bei Epilepsie (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,33,33,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Wesensveränderung bei Epilepsie (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,33,33,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Wesensveränderung bei Epilepsie (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,33,33,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Wesensveränderung bei Epilepsie (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,33,33,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Wesensveränderung bei Epilepsie (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,33,33,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Wesensveränderung bei Epilepsie (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,33,33,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Wesensveränderung bei Epilepsie (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,psych_spoerri > Schizophrene Defektzustände,35,37,0,"Katatoner Defekt (1.):
Das ist noch nicht richtig rausgefunden worden. Schon noch länger, schon
seit meiner Kinderzeit hab’ ich Hormonstörungen, das hängt alles damit zusam",guhl,20.05.25 15:04,guhl,20.05.25 15:04:03,842,3.86,Pronomen > Pron_1SG (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,37,37,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Schizophrene Defektzustände (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,37,37,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Schizophrene Defektzustände (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,37,37,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Schizophrene Defektzustände (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,37,37,0,mir,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Schizophrene Defektzustände (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,37,37,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Schizophrene Defektzustände (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,37,37,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Schizophrene Defektzustände (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,37,37,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Schizophrene Defektzustände (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,37,37,0,mich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,4,0.02,psych_spoerri > Schizophrene Defektzustände (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,37,37,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Schizophrene Defektzustände (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,37,37,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Schizophrene Defektzustände (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,psych_spoerri > Kataton-paranoider Defekt (2.),39,39,0,"Ja, ja, Rosemunde (Bekommen Sie auch Besuch?) Ja. (Von wem?) Von Ger",guhl,20.05.25 15:04,guhl,20.05.25 15:04:03,138,0.63,,psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,psych_spoerri > Katatoner Defekt (3.),41,41,0,"... Partez de Münsingen, ach so. Die Schwester ist es, glaub’, a nein, nein, nein, nein. Da stören, sie, was da stören sie, ach so nein. Dann... so, so, so... Sonate von Beethoven, die Sonate...",guhl,20.05.25 15:04,guhl,20.05.25 15:04:03,194,0.89,Pronomen > Pron_3SG-PL (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,41,41,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Katatoner Defekt (3.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,41,41,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Katatoner Defekt (3.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,psych_spoerri > Kataton-hebephrener Defekt (4.),43,45,0,"nur lückenhaft verständlich)
Das kenn ich gell, das kenn ich. Ich habe es nicht einmal Dir getan (?), gell...
ein Italienermädchen nicht, aber mir, gell__ gell. Ich kenne das doch, die hohe Stimme, ich kenne das doch, die hohe Stimme, gell.... bin ich gezogen... bin ein liebes Mädchen gewesen.",guhl,20.05.25 15:04,guhl,20.05.25 15:04:03,294,1.35,Pronomen > Pron_1SG (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,44,44,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Kataton-hebephrener Defekt (4.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,44,44,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Kataton-hebephrener Defekt (4.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,44,44,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Kataton-hebephrener Defekt (4.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,45,45,0,mir,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Kataton-hebephrener Defekt (4.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,45,45,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Kataton-hebephrener Defekt (4.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,45,45,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Kataton-hebephrener Defekt (4.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,45,45,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Kataton-hebephrener Defekt (4.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,"psych_spoerri > Chronisches Paranoid (Kunstsprache, 1.)",47,49,0,"W antschuderesanturrederesentir, W antomtemderesentirresentor. Was sie
noch alles wissen wollen, dann laufen sie selber Gefahr, denn sie sind ja selber Gefangene vom Teufel und von ihrem Gesetzbuch.
Hantschurrarederesentirresentor, wantschanderesentirresentor, hantontintin- tintintintintintin.",guhl,20.05.25 15:04,guhl,20.05.25 15:04:04,294,1.35,Pronomen > Pron_3SG-PL (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,47,47,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,"psych_spoerri > Chronisches Paranoid (Kunstsprache, 1.) (Gewicht: 0)",psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,48,48,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,"psych_spoerri > Chronisches Paranoid (Kunstsprache, 1.) (Gewicht: 0)",psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,48,48,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,"psych_spoerri > Chronisches Paranoid (Kunstsprache, 1.) (Gewicht: 0)",psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,48,48,0,ihrem,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,5,0.02,"psych_spoerri > Chronisches Paranoid (Kunstsprache, 1.) (Gewicht: 0)",psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,psych_spoerri > Chronisches Paranoid (2.),51,51,0,"... ich habe Ihnen das ja schon oft gesagt, Herr Doktor, ich kann ja man ja rimenja, jorieton soro poscha kajoramatschala dabala jata, kanjoremenda neke- schekredojamatja, mrekredo kalaju tswitedju rininamajatalaman, amemoramame- detschi krano lobroschenkro ebenojuri nanjeprikalabadja. Onobusche danulumuna nadropa, hab ich nie gesprochen, allo romone, alles von meinem himmlischen Vater, er spricht durch meinen Mund.",guhl,20.05.25 15:04,guhl,20.05.25 15:04:04,419,1.92,"Pronomen > Pron_1SG (Gewicht: 0)
Pronomen > Pron_3SG-PL (Gewicht: 0)",psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,51,51,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,51,51,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,51,51,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,51,51,0,meinem,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,6,0.03,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,51,51,0,er,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,2,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,51,51,0,meinen,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,6,0.03,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,psych_spoerri > Chronisches Paranoid (1.),53,53,0,"Abraham ist der Name meiner Pflegeeltern. (Ja). Und diese lateinische Formel, diese Fassungsformel, dieser Ausdruck, den kann man in einem solchen.. Ta",guhl,20.05.25 15:04,guhl,20.05.25 15:04:04,789,3.62,Pronomen > Pron_1SG (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,53,53,0,mir,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Chronisches Paranoid (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,53,53,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Chronisches Paranoid (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,53,53,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Chronisches Paranoid (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,psych_spoerri > Chronisches Paranoid (2.),55,58,0,"Chirurg. Ja, außerordentlich hat der operiert. Und da hat er mir ein Zeugnis gemacht. Daß eh gut, der Fleiß und das gute Betragen hat ihm die Bezeichnung des Rotkreuzritters Edlen Aeberhard eingetragen. Hat er mir geschrieben ins Zeugnis. Das Zeugnis ist auch gestohlen. Sie haben mir alles gestohlen, Patent",guhl,20.05.25 15:04,guhl,20.05.25 15:04:04,1854,8.50,"Pronomen > Pron_1SG (Gewicht: 0)
Pronomen > Pron_3SG-PL (Gewicht: 0)",psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,55,55,0,er,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,2,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,55,55,0,mir,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,55,55,0,er,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,2,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,55,55,0,mir,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,55,55,0,mir,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,55,55,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,56,56,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,56,56,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,56,56,0,ihrer,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,5,0.02,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,56,56,0,ihrer,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,5,0.02,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,56,56,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,56,56,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,56,56,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,56,56,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,57,57,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,57,57,0,seinem,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,6,0.03,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,57,57,0,seiner,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,6,0.03,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,57,57,0,er,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,2,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,57,57,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,57,57,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,57,57,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Chronisches Paranoid (2.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,psych_spoerri > Chronisches Paranoid (3.),60,60,0,"He, alles zuviel, ist ungesund. Wenn man jemanden, wenn man von jemand etwas haben will, darf man ihn nicht mit Steinen bewerfen, auch mit Leuchtgas verfolgen, das man anzündet bei einem Russen und dann auch nicht mit Wasser verfolgen, mit solchen Mengen von, von Hekto Hektokilo Hekto Hektokilo Hektokilo Wasser, denn sie wissen ja, daß Wasser sehr teuer ist. Wasser ist aus Blumen gemacht und diese Blumen, Blumen sind sehr teuer. Die sind jetzt alle im W asser drin und effassieren sich und machen W asser, W asser, W asser, W asser, Wasser, das ist kolossal. (Was ist denn das Archiv?) Das sind lauter Gold- und Silberrenten aus der Vergangenheit, die dageblieben sind, wissen Sie, und hier ihre Fehler, die sie gemacht hatten, abarbeiten müssen. (Artillerie, was ist das?) Das sind Leute, welche die inaudierten Gegenden aufsuchen, um sie zu entwässern und das Bewässern zu enden, nicht, um sie zu entwässern. (Was sind die inaudier",guhl,20.05.25 15:04,guhl,20.05.25 15:04:04,1833,8.41,"Pronomen > Pron_1SG (Gewicht: 0)
Pronomen > Pron_3SG-PL (Gewicht: 0)",psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,60,60,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Chronisches Paranoid (3.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,60,60,0,ihre,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,4,0.02,psych_spoerri > Chronisches Paranoid (3.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,60,60,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Chronisches Paranoid (3.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,60,60,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Chronisches Paranoid (3.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,60,60,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Chronisches Paranoid (3.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,60,60,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Chronisches Paranoid (3.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,60,60,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Chronisches Paranoid (3.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,60,60,0,sie,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Chronisches Paranoid (3.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
